76.361412	75.493697	74.872180	73.156283	74.158157	75.381694	74.645453	74.245977	76.162609	75.025732	76.707181	73.935451	74.639128	75.256449	75.047190	74.478238	75.510148	75.801258	74.174675	74.319458	75.553008	73.975510	76.544057	73.995146	75.745636	76.899587	77.426301	74.092509	75.913058	75.770238	76.103559	74.832927	75.935044	74.633691	75.310990	74.322181	75.396128	74.163855	75.651549	74.476482	75.502233	75.522945	75.394258	75.702730	75.889964	75.349668	74.957534	73.766691	75.498746	74.861400	75.345522	73.084353	75.175622	75.123612	75.576072	75.897615	75.052470	74.218640	75.623412	77.127200	76.967104	73.957093	75.395479	76.478485	75.552514	73.693257	75.168124	75.269875	75.236818	74.384701	75.916498	74.888262	74.445802	74.983166	76.577559	74.775787	75.590036	74.404768	75.050741	75.242118	75.366524	74.181959	75.748180	75.314906	75.069241	76.479985	74.507865	75.311983	73.888623	75.605285	74.657919	75.597944	74.998967	74.970761	75.045127	75.091948	74.772360	74.826301	76.490069	74.785964	78.806693	73.646801	73.313876	74.663933	75.889653	80.808319	77.552415	74.366327	71.458411	76.183034	75.134083	76.034092	74.279114	74.938706	74.901538	74.873493	75.195073	77.295015	72.020467	72.932528	75.137105	72.209265	75.570857	78.188222	75.926028	75.727313	75.734928	72.989255	79.043193	74.928677	74.087212	77.614765	75.060668	74.620085	74.714355	76.149000	75.571417	76.448083	77.371479	71.719146	72.240892	75.463657	77.264814	76.663938	73.843551	74.668604	74.765093	76.433151	74.758126	77.027539	75.753116	74.471201	74.265384	71.783756	76.187765	75.137090	75.488909	78.199842	79.138566	74.576493	77.494809	78.958247	74.189147	75.295903	75.962654	75.585327	73.385837	75.281805	75.629552	77.767172	77.823058	72.880518	71.933865	77.052494	76.480482	77.508847	75.110139	74.729520	76.223667	71.411911	75.216146	73.739730	75.988496	74.765966	77.137796	75.374746	75.027545	75.687163	75.400163	75.252716	75.691484	73.766014	76.709183	75.071605	76.809599	74.821362	77.611357	72.623845	73.990702	73.899200	74.678756	74.143510	74.046743	71.377873	77.485823	73.889956	73.879707	72.298906	77.839167	74.295986	76.606451	72.046346	74.929948	73.619655	76.772336	75.208422	74.615091	77.519585	73.729620	70.180168	76.952873	74.683253	74.851951	78.197183	77.330640	74.757230	76.110956	72.205291	74.654936	75.583092	74.533066	76.761479	77.551455	76.238332	73.960018	78.636284	77.530931	80.243988	79.491446	77.925507	74.116109	75.269543	75.977623	72.806355	75.356998	72.510030	75.644848	74.969591	74.029597	74.390481	77.576420	75.948853	74.027117	77.834568	76.124572	72.408937	77.388199	70.266798	72.390522	73.372756	75.602707	76.878413	74.254824	75.467211	76.502694	74.709302	77.707145	76.590327	74.699351	74.975090	72.734327	76.269473	74.292469	73.380700	73.938507	73.495827	73.401353	76.400477	75.638268	76.170702	78.027494	73.167602	77.238622	74.978077	72.913930	76.776405	76.600300	73.798353	77.833816	73.900880	76.901892	73.306313	77.565706	73.116960	74.651493	74.354111	75.529119	73.862886	73.270674	76.457716	73.597598	75.812202	75.003293	72.603944	74.523977	73.606496	77.618225	72.741989	75.757053	74.557703	73.546858	77.465294	75.955729	75.500259	72.974048	77.220039	74.131588	73.012472	75.054630	72.590756	74.566044	75.787093	74.515926	74.694908	75.926340	76.003911	77.451442	73.429836	76.583276	72.901608	74.017642	75.176665	73.006930	74.105075	75.614547	75.108961	73.681101	76.272956	75.589864	77.209933	72.615336	75.533593	75.540066	73.447175	75.094667	76.300301	74.640919	76.670359	73.650582	74.950087	75.724058	72.546185	72.662029	78.328636	77.027099	75.857280	74.103003	74.751185	76.127363	77.081059	76.195669	72.581176	76.811221	75.607035	76.278921	73.757053	73.825935	75.862395	74.872449	75.571914	73.164065	73.980216	75.222841	77.646457	72.028062	75.149012	77.049696	74.642773	77.253304	73.958422	73.455576	71.625983	76.054393	76.900942	76.986975	75.496419	76.287404	76.543883	74.374252	76.313229	73.357933	74.852518	75.051527	74.428804	75.072129	77.410682	74.692164	75.856282	78.740472	72.362343	74.531859	73.358140	77.293367	72.827497	74.088189	77.773665	74.801754	72.600914	75.059673	76.841634	75.359228	75.534244	77.785032	74.506935	73.538601	74.524815	80.357899	77.294403	74.441389	76.160311	73.308502	75.844983	75.837101	73.354181	76.954790	70.109247	77.994515	74.123357	77.491672	73.603680	72.363286	75.452584	76.634100	74.577053	73.873390	73.934879	74.473521	75.609996	75.245948	77.004051	75.312013	75.169049	72.060426	74.887116	74.072599	75.603275	74.179084	72.640727	74.143995	76.528561	78.155233	77.365938	71.418084	72.495408	75.498992	76.461775	75.317517	75.589691	76.357655	75.564209	75.680164	76.383046	73.925888	72.048608	78.024390	75.053968	72.905997	73.059572	72.375063	76.187392	75.185308	75.847033	76.591043	73.272656	74.436158	73.317379	76.710427	72.917843	75.708131	71.437884	73.319942	75.282604	75.743282	75.385922	77.228723	74.992542	76.942331	74.828235	78.935026	75.808554	74.694158	73.356425	79.081461	72.997711	76.690811	72.891430	73.330108	73.488196	76.044335	74.666472	74.722765	72.862228	75.237152	73.061505	73.334731	74.949721	80.026412	70.348747	77.032078	72.519347	76.050907	76.436695	76.579953	74.050530	74.655113	74.719383	73.863375	78.686108	73.337336	73.600931	74.746849	75.823997	78.077165	74.533621	76.179160	72.785619	75.352100	76.927356	77.477398	75.924508	75.490523	74.982024	75.780526	73.341419	75.301827	76.947355	76.127289	72.469104	77.305788	74.035171	76.365612	75.060716	75.130078	74.541033	74.591139	75.404800	72.805176	74.907013	76.494154	75.309743	75.423971	76.211200	73.287029	74.069558	75.783117	75.148879	75.707487	72.649919	75.255591	74.307715	72.411365	74.745323	75.275489	75.852396	78.364474	76.530141	74.512104	74.544578	71.043901	77.906469	77.644544	74.869715	76.304199	79.624438	76.719593	70.984004	76.324776	77.088317	77.827545	75.486405	75.536407	75.270162	77.414717	74.145293	76.174599	75.621709	74.861646	78.516164	78.924301	75.500711	72.423083	73.957689	74.306842	74.207070	76.704397	71.760940	74.828210	76.760784	75.255088	74.540189	83.916314	84.800817	84.019021	83.719493	84.162964	87.180327	85.882382	84.307761	84.441528	85.957827	84.835022	85.229091	86.154723	83.964102	83.552651	83.856486	83.408806	86.798514	85.206061	83.756773	82.408351	85.527851	84.908062	85.376967	83.384956	84.486012	86.769536	82.200012	82.366669	88.989095	88.697852	85.751071	84.327448	83.624388	85.774032	83.253858	87.288710	86.458171	84.562837	86.277676	85.091700	83.014004	83.293142	83.231103	82.977257	86.798024	86.848253	88.390044	85.254132	85.329666	83.058798	86.622328	86.521257	87.428305	86.675347	86.466533	86.711859	83.846026	81.437204	85.293759	85.837646	84.028947	82.828813	83.204187	86.653453	84.863061	83.816282	80.706196	82.252420	83.670188	85.534018	86.239836	82.676057	84.522433	82.448244	82.229446	82.732552	84.461356	87.748298	82.245707	83.141411	86.047435	85.164972	85.105007	84.718013	83.597349	84.679584	84.775568	85.894282	87.754530	86.364663	85.623410	85.349609	85.662830	84.402412	86.945725	85.046054	83.549300	84.006385	83.970860	83.686029	85.882208	84.612131	83.336815	86.299586	86.586123	84.493726	84.866496	85.417784	83.470941	82.276368	87.462306	84.118959	86.428164	86.232057	83.485604	84.456011	84.743811	84.492037	83.397436	82.798759	85.329646	85.004216	83.611556	87.007893	82.139134	88.588532	85.528234	86.734667	86.710097	84.016115	84.669707	85.923183	88.366958	85.406076	84.967456	81.347936	85.177684	84.066218	85.940101	85.839686	86.470515	86.132212	84.610112	82.828902	85.859686	85.488959	85.808303	86.294445	83.304886	86.217803	84.252639	85.964337	83.770771	87.534620	86.532372	87.395049	87.124499	86.902881	85.198947	85.227899	83.996437	85.569938	83.763771	87.880286	89.142703	84.908522	85.029259	83.684141	84.657237	84.328200	83.766335	85.064004	84.716759	83.502176	85.040749	82.866123	83.360904	82.784925	83.288218	86.527781	81.550283	83.902818	84.360427	82.853231	82.110350	84.953162	87.348045	84.109166	86.502992	85.451442	83.753313	85.889509	88.136165	85.021809	85.221172	83.219000	83.598975	86.805894	83.784915	83.043388	86.060064	83.371731	85.466193	85.404332	86.286874	84.643454	82.870285	84.567555	81.999084	86.686009	85.929755	87.048516	85.416614	82.276654	83.344338	86.180059	83.185937	86.174181	82.953754	82.132699	88.930777	84.527916	86.731099	83.015949	87.547976	85.949327	82.763396	87.924082	85.608485	82.826204	85.548396	87.970965	86.664928	86.336446	84.533542	87.710399	83.388502	84.011523	86.717873	83.562866	84.945771	84.656005	86.274327	82.488526	90.065010	85.995978	83.675451	83.232996	85.199924	84.170838	85.684486	84.655143	80.406128	82.642319	88.174477	82.957931	83.813097	84.586457	83.677271	85.510351	86.034656	83.230302	83.210177	87.678894	85.896504	86.248320	84.082346	83.818513	87.420451	86.711709	85.435420	83.089791	88.599096	83.896146	85.582800	85.282762	81.362286	82.361084	85.486396	84.158201	82.981582	84.399482	85.520654	84.380695	88.807130	84.181104	85.299055	86.836844	86.447286	86.140000	86.381580	85.218722	86.134251	85.433357	83.409191	84.974010	81.939989	85.759681	84.074953	81.330788	82.495091	83.484576	82.607409	81.947276	80.941064	81.123541	80.178939	79.732049	83.490220	82.767142	82.646683	82.973133	81.425326	83.054952	81.246246	82.986366	82.773042	81.971835	83.823486	79.213513	82.669152	83.899659	84.439887	82.921902	84.402502	80.465607	82.698691	81.015049	81.859298	81.185319	80.986257	79.999574	80.395880	81.487378	82.902316	83.627728	79.634011	82.372264	80.524886	81.530659	83.003180	80.404034	81.536698	81.157009	82.931741	81.026350	83.136667	81.411553	81.819327	84.684771	83.947128	81.813510	79.913614	81.648937	82.899672	81.161932	81.604986	79.911913	80.940138	78.844226	79.356948	81.035028	81.506096	80.542945	80.440539	81.176864	80.896495	81.395076	84.268036	83.888790	79.141251	83.901954	81.392742	81.144307	83.171191	81.294841	82.244008	83.940225	81.419913	83.313529	83.608963	82.931705	80.455513	83.020582	79.184857	83.154706	82.521916	81.591130	82.679028	81.524834	84.492609	81.655691	81.882484	82.537441	81.494410	82.548310	82.379917	83.009872	80.332617	77.944588	80.193172	82.011461	80.684759	80.657751	81.476508	80.426791	84.327887	81.758404	80.468705	78.478712	85.404910	81.624697	81.165043	81.537791	83.192983	83.440681	83.589272	81.538402	80.745658	83.782053	84.790556	81.883409	82.257033	83.007597	83.333138	82.475824	82.807726	82.797577	82.831860	82.806210	79.713176	80.950451	82.325284	80.591118	82.098320	84.382213	81.675065	79.742750	80.105029	84.575963	83.567223	81.462664	82.530204	83.224579	82.377833	84.583378	82.545112	81.028724	82.130009	83.911231	79.076888	82.343742	81.637968	81.697727	80.918524	81.188945	80.279351	84.222275	79.036216	82.786896	81.936020	83.209046	82.445798	80.994622	81.157536	82.781131	84.526709	80.726290	81.244940	81.270264	82.535129	78.268119	82.393428	83.400465	79.656531	81.530518	82.484572	84.017112	82.066706	80.486118	81.980107	83.125917	80.748488	84.495902	82.012009	82.575511	81.328028	82.722222	81.479007	78.098244	81.720012	80.132424	80.548884	81.507587	82.547963	83.890268	83.593894	81.100903	82.048534	80.406618	81.092638	82.519455	82.676050	85.089665	82.193786	81.338815	81.053762	82.297660	85.715953	78.728923	81.778385	79.549078	79.530339	84.338148	81.738916	83.843782	80.843092	82.892037	82.212262	80.003414	78.288608	81.558016	81.925612	80.765301	80.880321	82.066897	78.919720	81.598218	82.499822	83.021410	81.994713	80.711982	81.234237	83.467700	79.949320	83.704836	81.925524	82.569984	82.988392	83.762591	84.203132	77.733405	81.344157	83.227474	85.606380	83.479315	81.140622	81.943021	82.444189	83.683297	82.221021	80.546822	83.434843	81.147106	82.172153	82.603186	82.092051	80.430268	84.312394	84.361253	80.500577	83.334425	82.907104	79.629985	83.363328	84.086801	83.112002	82.474438	80.930462	79.034605	83.577100	81.543922	81.957197	81.421418	81.781559	78.778171	84.587396	83.604145	82.882299	80.167347	81.877842	80.934840	81.548781	82.495500	81.495885	82.989809	83.861287	80.653277	82.615527	83.116603	82.232511	82.316042	84.136452	82.420550	80.500405	84.649945	80.646012	81.081481	84.691790	81.966111	84.222807	85.734174	80.657705	83.956325	81.231489	81.755268	83.582163	79.439273	82.890933	81.220403	82.581301	82.935303	79.522938	80.284083	79.012788	80.179512	79.895448	82.345847	84.137085	83.922145	80.209027	81.702516	82.882030	82.751271	83.264348	81.772472	83.518052	82.042429	80.901905	83.024791	81.566570	83.020294	80.636826	84.000580	82.329007	81.592121	81.797734	81.365176	82.319071	82.237688	82.105090	81.605711	79.068860	82.316406	82.151601	81.307064	82.906195	82.252684	83.214045	83.804171	83.641070	84.093481	79.085520	82.762539	81.564005	82.981204	81.551440	80.153997	80.180132	80.529420	84.083065	81.830529	80.954775	82.604585	86.060282	80.784236	79.792684	82.919367	82.048947	81.936910	83.139060	81.861769	81.557050	81.187247	82.580721	83.256984	81.649924	81.447963	80.228309	81.761914	79.747002	82.268499	82.192159	81.466813	82.888052	82.749954	82.723708	81.491769	79.326334	83.280747	82.584488	79.986530	80.007703	78.530937	80.961826	83.189436	81.788084	81.815525	81.588517	87.831981	87.728403	86.842760	85.866947	84.264080	84.492279	85.396730	82.868685	84.600782	82.958328	85.171220	87.298452	88.453434	83.600093	85.395393	85.121112	85.317684	81.500795	87.306108	84.484411	82.809464	84.251946	84.155522	87.485607	83.266253	81.150730	85.863521	84.209184	86.247787	84.115174	84.358918	80.527804	86.670489	84.129497	85.297732	86.357344	85.907060	84.270753	84.492628	83.388030	85.735691	84.458425	86.531668	84.106899	83.622812	88.040012	84.257392	86.092185	84.403776	82.690155	87.436145	81.799259	84.164076	85.882486	85.947358	86.171422	84.129035	88.395028	86.716301	86.471017	85.407060	88.484060	85.981292	85.416190	84.108124	84.969566	86.525567	85.421433	85.395655	85.877942	87.655072	85.087864	87.651135	82.811228	83.876212	85.850949	81.043513	85.739576	88.415802	85.672394	85.244329	85.009389	82.682429	85.449875	85.054242	84.491757	85.440945	84.064115	85.952690	85.782833	84.453993	82.376137	84.267155	81.281745	85.595434	85.059942	84.375681	86.102355	84.536701	81.573569	84.833530	85.528014	83.757050	84.623166	86.313353	85.869833	83.429287	85.305048	85.506506	85.972054	82.294892	86.071676	88.055501	85.724507	84.650342	83.689045	85.566960	82.903620	83.185702	85.299793	86.089446	80.102968	84.535500	81.983122	90.054834	88.633471	83.424030	84.077114	84.600504	83.668595	85.471312	84.510266	85.501994	81.830645	87.022991	86.319251	85.846125	85.499306	87.630386	85.638167	85.044095	85.913219	85.662241	87.948723	84.057743	83.985183	87.071136	86.788676	82.879075	87.398640	84.532556	85.021947	85.660781	84.637953	85.174107	83.808332	85.158678	84.094191	83.889233	86.786827	85.905763	84.411655	81.960058	82.357810	82.304125	88.399404	84.302695	88.201862	84.501934	84.350201	85.211976	84.354870	85.239201	83.226249	86.260806	86.986954	85.954751	82.982853	83.237936	81.843267	82.092369	84.125293	85.325415	84.494799	84.345775	83.847022	84.779324	86.842866	85.237862	85.220674	87.746691	84.482434	85.625546	82.892617	82.242500	82.598107	84.833229	83.785106	83.256092	84.079989	85.468011	84.853305	84.655921	83.334731	83.442536	81.607910	82.180584	87.626520	85.461878	83.841008	86.984575	85.330188	82.718856	85.176441	86.769607	86.581218	84.458383	84.713180	85.033131	85.085617	88.658923	85.732537	85.441410	85.523510	87.685934	84.827685	85.590919	83.308985	84.208382	86.857906	87.314690	86.542623	86.514414	83.828453	85.765441	86.710619	82.976878	83.266274	80.463178	82.732825	87.406446	86.103024	86.550917	87.028270	87.170581	84.231377	84.769489	85.668816	85.004062	83.120496	82.830795	84.667268	84.740226	85.234194	85.757174	86.871109	85.483557	83.668572	85.748784	87.054737	86.259025	79.794600	85.529192	84.813714	84.763817	85.867700	84.101612	85.317037	81.268067	83.704467	83.226613	82.756930	81.943577	84.993922	86.299775	86.943863	84.869866	82.300951	84.041641	86.718012	85.889831	84.830422	84.829896	83.289100	85.225445	86.537424	82.559343	85.220854	85.139131	87.531585	84.871574	84.978815	85.283697	84.206844	83.853511	82.953571	85.029000	85.114734	87.688011	86.358034	86.065228	84.792265	85.771680	83.472208	85.980517	82.843353	83.114072	87.246720	81.609095	88.298580	88.339325	83.805992	82.463545	85.386399	86.318009	86.059100	85.969883	85.694561	82.345395	84.328180	88.055511	85.909304	86.000447	83.004506	82.445512	85.691911	84.780083	83.419637	88.487738	86.672249	83.775233	85.242318	86.566906	88.457552	82.396768	86.105258	83.008748	89.231654	84.418961	83.188260	85.579022	85.523288	83.351357	87.473324	85.073352	84.471620	82.473675	86.264764	85.069943	84.232972	81.805281	84.217725	85.253279	84.037685	84.669849	84.436386	83.691812	84.920419	83.931781	84.896416	85.558535	83.937314	83.987423	83.393517	84.545243	86.680868	80.514040	84.459308	85.410595	84.095387	84.172196	84.408943	87.423606	82.697701	85.124228	86.808336	86.642865	87.131828	89.690724	87.394305	83.611648	83.754659	84.342010	85.466413	85.653094	83.317930	84.186991	85.941741	82.997289	85.973941	85.544269	84.113356	87.897789	86.501315	82.547646	84.939351	89.740451	85.908926	82.518538	84.310314	85.480115	85.002769	80.017389	82.812227	80.931678	84.453831	86.588632	87.544826	83.529842	87.460689	87.009753	84.160695	80.617073	84.491476	83.931324	83.373222	84.712788	85.122604	85.609447	82.381417	86.575724	84.254377	89.993250	87.477690	84.974009	85.993862	84.867417	82.790707	87.168038	85.653148	81.803257	88.119168	87.227124	84.890694	85.884400	86.044476	84.167541	90.828090	86.521073	81.364234	86.315014	85.757725	89.352944	86.314918	86.093237	84.065776	83.822512	87.567466	83.372224	83.425341	83.702062	86.662818	85.460476	85.719981	84.376655	83.619512	86.221567	86.340825	82.286072	86.577322	85.232304	85.825398	87.601711	83.721795	84.622575	84.171164	87.202137	82.916354	83.388069	87.666050	86.429277	82.939076	83.930444	83.718713	85.789898	86.128237	87.348872	83.544549	87.564985	87.270726	88.191648	85.376619	85.017834	84.480821	87.429187	86.123053	88.873791	86.995216	81.223427	85.548060	85.690042	85.087531	86.447363	88.925780	87.493874	83.467909	86.896895	84.435507	86.192911	80.698942	85.445666	85.112101	89.964562	87.001073	81.198668	87.415356	86.553462	84.162964	87.755997	87.877904	87.219869	81.581281	84.405684	87.194028	83.123154	84.875256	88.664932	85.144143	84.351751	87.438123	84.611598	85.833249	81.245263	82.751338	82.314016	87.496421	86.514286	85.927217	87.962204	85.642847	84.689730	82.828291	85.671313	84.535011	84.900577	85.349033	86.828144	84.234725	86.120575	84.515379	83.391643	85.390230	86.202505	86.457262	86.081898	84.450332	84.618091	86.253137	84.877466	87.468898	84.595489	83.095684	85.414334	84.216362	87.515042	84.597419	83.189717	86.947001	81.398910	90.251259	84.718003	85.255995	87.385702	86.100534	86.548841	85.899084	86.533884	86.420110	83.906404	84.713834	89.006382	86.437099	84.221661	83.848145	84.226799	84.588765	85.719062	87.245804	84.649648	81.213255	86.135797	85.057560	85.373075	87.465520	84.268630	85.101318	82.159948	82.760330	84.372607	84.139040	83.333173	85.232155	85.118616	87.362883	87.647495	83.441535	86.331193	87.864141	85.058717	88.365339	84.592377	85.573400	84.467184	85.586647	85.209987	85.281473	84.896354	86.865471	87.479866	85.440888	86.449074	84.700974	84.977577	84.779165	83.838101	86.685506	82.850541	85.176635	86.146890	85.705225	85.447450	85.581132	83.504621	82.377888	83.899508	85.473415	85.319248	86.590886	83.774893	88.298462	84.876119	87.020546	83.702347	85.443824	85.126341	83.734133	86.010381	84.099647	86.136176	84.864979	85.609360	87.602587	85.369781	82.037893	86.332875	82.196034	84.031914	85.185250	85.322679	87.061224	85.606233	83.416478	87.329978	85.609093	85.870226	81.820143	84.884238	86.484173	85.141452	85.060511	84.391693	83.884313	82.695630	82.810961	85.048237	81.467375	87.345050	86.757636	85.532301	86.662100	82.085145	84.738274	85.552733	86.293754	86.676263	85.037429	86.048084	86.750086	82.401226	87.569955	82.249627	85.823488	86.173461	85.153345	86.035728	87.145392	84.695898	84.365950	85.437565	84.722482	82.817361	85.262328	85.719074	85.021649	84.384389	84.538357	84.514069	86.018667	88.865736	84.486367	
